group_id,group_name,post_id,post_date,expected_comments,collected_comments,shortage_comments,status,post_url,content
6183167068463220,KINH NGHIỆM CHỌN SỮA CÔNG THỨC CHO BÉ YÊU,25393477500338889,2025-11-27T13:24:31.000Z,2009,0,2009,missing,https://www.facebook.com/groups/6183167068463220/posts/25393477500338889/,"Mấy mom ơiii cho em hỏi, Nan Supreme Pro pha xong để hơi nguội tí là có mùi hơi tanh tanh ko ạ? Em pha đúng chuẩn mà vẫn nghe mùi lạ, trong khi lúc nóng thì ko sao. Ko biết có phải bình bị ám mùi hay do sữa vậy luôn ạ, giúp em đi các mom ơi"
183774529022936,HỘI REVIEW BỈM SỮA CHO BÉ <3,1988310971902607,2025-10-06T09:15:04.000Z,1960,0,1960,missing,https://www.facebook.com/groups/183774529022936/posts/1988310971902607/,"Con nhà e bụng dạ yếu lắm, cứ ăn là hay ọc, đi học thì toàn bị đau bụng lặt vặt, e nghĩ chắc do sữa nên cũng có đổi qua vài loại nhưng cũng ko ổn, có loại bé ko chịu uống phải bỏ cả hộp hoặc tìm người cho :(( Ngồi lướt trong group thấy nhiều mẹ nhắc Optimum hợp với mấy bé tiêu hoá kém lắm, 6hmo đầu tiên tại VN, chất xơ các kiểu cũng hòm hòm thấy combo chuyên xây cái bụng khỏe òi đó Mà em ra đúng đợt rần rần đang chương trình khuyến mãi lớn j có của họ á, được uống thử sữa nữa các mẹ, thấy ông con hợp miệng làm lun 2 lý nên em đang cân nhắc chốt đơn đâyy"
6183167068463220,KINH NGHIỆM CHỌN SỮA CÔNG THỨC CHO BÉ YÊU,24506065922413389,2025-08-27T08:19:46.000Z,1960,0,1960,missing,https://www.facebook.com/groups/6183167068463220/posts/24506065922413389/,"Có mom nào smổ mà bị viêm tuyến sữa giống em hok😭Vết mổ thì còn đau, ngực lại căng tức, sốt hầm hập, bs nói viêm tuyến sữa dễ gặp ở mẹ mới sinh do ống tuyến bị tắc. Giờ em tạm cho bé bú thêm ap new để mẹ có thời gian dưỡng thương lại, thấy con chịu bú, tiêu hoá ổn nên cũng yên tâm phần nào🥹E thấy con bú tốt, sữa hợp thì chắc sau đi làm lại em sẽ duy trì cho con dùng luôn, chứ mẹ khoẻ con cũng khoẻ thì mới yên tâm các mẹ ạ"
183774529022936,HỘI REVIEW BỈM SỮA CHO BÉ <3,1872595286807510,2025-05-25T04:22:21.000Z,1928,0,1928,missing,https://www.facebook.com/groups/183774529022936/posts/1872595286807510/,"Em tính đi làm lại nên tập cho bé bú bình dần. Lúc đầu đổi 2 loại sữa liền mà bé nhè ra hết, cứ đòi ti mẹ thôi. Mãi tới khi đổi sang ap new do thấy mấy mom smổ khen nhiều nên e cũng thử thì trộm vía bé chịu bú, vị nhạt mát với có cthuc synbiotic giúp tăng đề kháng khỏe, phát triển trí não nữa. Bây giờ bà ngoại trông cũng cho bé uống được, em đi làm cũng đỡ lo cho con hơn😊"
804858320013004,HỘI REVIEW SỮA CÔNG THỨC,2334164320415722,2025-11-17T10:30:30.000Z,1913,0,1913,missing,https://www.facebook.com/groups/804858320013004/posts/2334164320415722/,"gần đây e có tìm hiểu về 1 chất mới mà e bé nào cũng cần là milk lipid complex, cũng nhìu bác sĩ uy tín chia sẻ e gửi mấy mom tham khảo chung cho e ý kiến với nha. - milk lipid complex là chất béo sữa, trong sữa mẹ tự nhiên của chị em cũng có chất béo sữa này nên bé dù mới sinh như con nhà e cũng có thể hấp thu được - milk lipid complex có nhìu công dụng hay ho, nhất là đường ruột e bé milk lipid complex bảo vệ từ trong ra ngoài, nôm na là xây 3 tầng đề kháng bảo vệ, vi khuẩn ko có lọt vô nổi đó giờ e thấy đạm dễ tiêu, chất xơ với lợi khuẩn thì giúp bé cân bằng hệ vi sinh, có cái milk lipid complex chắc sẽ bảo vệ toàn diện hơn cho đường ruột của tụi nhỏ. e cũng đang tìm coi vn có sữa nào có chất này chưa thì mới thấy có friso dòng pro mới ra thui"
402671786045954,HỘI MẸ BỈM HỎI - ĐÁP - REVIEW SỮA CÔNG THỨC,751564284490034,2025-07-08T10:42:37.000Z,1913,0,1913,missing,https://www.facebook.com/groups/402671786045954/posts/751564284490034/,"E biết smo là mệt mỏi, đau nhức người nhưng các mẹ chăm con cũng đừng quên bản thân mình nha. E nhớ chính e hồi sinh xong cứ ráng ôm con 24/7 mà quên ngủ nghỉ, rốt cuộc vừa stress vừa ko có sữa. Sau này rút kinh nghiệm: ăn đủ bữa, tranh thủ ngủ theo con, và đặc biệt là nhờ ck hỗ trợ cho bé bú bình ban đêm nè, em ko hút sữa mà cứ cho con bú trực tiếp thôi nên đêm ck e sẽ pha ap new cho con uống, e cũng đỡ lo. Vậy nên e được ngủ 1 mạch, tinh thần đỡ hơn hẳn. Mẹ mà khỏe thì mới chăm con tốt được, nên mom nào sinh mổ nhớ đừng gồng quá, chia việc ra cho đỡ mệt nha🫶"
402671786045954,HỘI MẸ BỈM HỎI - ĐÁP - REVIEW SỮA CÔNG THỨC,969305389382588,2026-03-15T05:51:22.000Z,1906,0,1906,missing,https://www.facebook.com/groups/402671786045954/posts/969305389382588/,"[MINIGAME] MẸ ĐIỀN TỪ ĐÚNG - BÉ TRÚNG QUÀ TĂNG CƯỜNG MIỄN DỊCH 🔍 Khi sinh mổ bé thiếu bao nhiêu kháng thể thế ba mẹ ơi? Ba mẹ điền đúng từ còn thiếu và rinh về những món quà hấp dẫn cho bé nhé. 🏆 Phần thưởng: 03 lon sữa ColosBaby Lactoferrin loại 800g dành cho 03 ba mẹ điền đúng, làm đủ các bước và may mắn nhất. ️ ️ 🚀 Các bước tham gia: - Bước ☝️: Điền 3 từ đúng và viết lại hoàn chỉnh câu để hoàn thiện thông điệp kèm hashtag #ColosBabyLactoferrin #sinhmo - Bước ✌️: Chia sẻ bài viết này ở chế độ công khai kèm hashtag: #ColosBabyLactoferrin #sinhmo ⏰Minigame diễn ra đến 23:59 ngày 22/03/2026 ~ Kết quả sẽ được công bố trong phần comment dưới bài viết này vào ngày 27/03/2026 👇 Ba mẹ đã đoán ra chưa? Comment đáp án ngay kẻo lỡ phần quà hấp dẫn đó nhaaa. ⚠️ Lưu ý chung cho cả nhà mình: - Mỗi người tham gia có thể bình luận nhiều lần nhưng BTC chỉ ghi nhận 01 bình luận đúng thỏa mãn tiêu chí và không chỉnh sửa. - Bài chia sẻ phải luôn ở chế độ công khai trong suốt thời gian diễn ra minigame. - Mỗi cá nhân chỉ nhận 01 giải duy nhất, xác định theo tài khoản Facebook, họ tên, số điện thoại, địa chỉ, IP và/hoặc dữ liệu liên quan. Trường hợp trùng lặp, admin chỉ trao 01 phần quà hợp lệ. - Người trúng thưởng vui lòng điền form nhận quà. Nếu người trúng thưởng không điền không tin trong vòng 7 ngày kể từ ngày công bố kết quả thì được xem là từ chối nhận thưởng. - BTC không chịu trách nhiệm với các trường hợp người trúng thưởng điền sai thông tin hoặc không thể liên hệ được địa chỉ/số điện thoại đã được người trúng thưởng cung cấp khi giao hàng. - Quyết định của BTC là quyết định cuối cùng. BTC có quyền từ chối trao giải thưởng nếu phát hiện người tham gia dưới 18 tuổi, và/ hoặc có hoạt động không rõ ràng, có dấu hiệu gian lận."
nuoiconbangsuacongthu,Nuôi Con Bằng Sữa Công Thức,1066016678986285,2025-11-29T12:38:47.000Z,1886,0,1886,missing,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1066016678986285/,"Con mình trước cứ bị chững cân, ốm yếu nhỏ xíu con à. Nên năm ngoái mình thử đổi qua Dielac Grow Plus, trộm vía bé hợp nên uống đều đặn lắm. Giờ có thêm hương dâu vs chuối mới ra nữa, vị thơm nhẹ ngọt thanh dễ uống, nên con mình càng thích sữa voi hơn nữa 🥰​ ​Duy trì cả năm nay em thấy đề kháng bé khoẻ hơn thiệc, đỡ ốm vặt còn tăng cân bền không bị trồi sụt nữa 🥹 sữa có 100% canxi D3K2 nên cũng cao lên rõ luôn. Giờ mỗi ngày 3 hộp Dielac là routine chuẩn của nhà em đó, mấy mom nào đang đau đầu vụ sữa thì thử mua cho con dùng nghen"
183774529022936,HỘI REVIEW BỈM SỮA CHO BÉ <3,1980750442658660,2025-09-28T12:48:34.000Z,1875,0,1875,missing,https://www.facebook.com/groups/183774529022936/posts/1980750442658660/,"Rắn con nhà mấy mom sao rồi ạ, rắn nhà em được 6 tháng rồi mấy chị ơi, trộm vía ai gặp cũng xin vía lia lịa nữa chứ 🥰. Thiệt tình là hồi đó con bú mẹ thì ít, bổ sung thêm sữa công thức cũng ko hợp, mà uống vào lại hay ọc sữa. Bác sĩ nói là do tiêu hoá con hơi kém, chọn sữa thì chọn sao cho đúng vấn đề, thế là bước ngoặt em chuyển qua dùng sữa Optimum Gold của nhà VNM từ đây á cả nhà. Thấy rần rần dòng này chuyên tiêu hóa, tận 6HMO đầu tiên tại VN nhaa, thêm chất xơ với lợi khuẩn nên đúng combo bất bại hỗ trợ đường ruột của con các mẹ ạ Trùi ui trộm vía cập nhật tình hình hiện tại cũng gần 2 tháng đóng họ, Rắn nhà em là hợp miệng ổng mà còn hợp cả cái bụng nha, uống xong là ngủ như hình ạ kkkkk. Mom nào còn sì trét tiêu hóa con thì tham khảo liền liền cho emmm"
6183167068463220,KINH NGHIỆM CHỌN SỮA CÔNG THỨC CHO BÉ YÊU,25871733232513311,2026-01-22T03:39:57.000Z,1857,0,1857,missing,https://www.facebook.com/groups/6183167068463220/posts/25871733232513311/,"Cuối năm chi tiêu nhiều, tầm này là ốm ví r các mẹ ơi. Nên giờ e chuyển dần sang săn đồ km cho lãi, thay vì mua sữa như thông thường, thì e chọn ap new 3 vì thấy đang có chương trình trúng quà khủng. Vừa mở nắp đã trúng dc thẻ cào đt mừng rớt nc mắt lun. Đã thế, mã còn tiếp tục dùng để quay số trúng xe Camry sắp tới. Có mẹ nào đang tích mã dự thưởng như e k, điểm danh cái cho đỡ cô đơn với nhá!"
6183167068463220,KINH NGHIỆM CHỌN SỮA CÔNG THỨC CHO BÉ YÊU,24091046837248635,2025-07-09T12:58:47.000Z,1843,0,1843,missing,https://www.facebook.com/groups/6183167068463220/posts/24091046837248635/,"Trời dạo này mưa thất thường quá mn ơi . Nhà e lúc nào cũng thủ sẵn vài món: hạ sốt, đường uống , nhiệt kế điện , mín hạ sốt, nước muối rửa mũi, máy hút mũi, với mấy loại siro ho , mà riêng siro đồ thì em trữ ít ít thôi . trv đang cho bé uống cái loại sct ap new đẻ mổ mà mây mom hay khen á , bé cũng đỡ khò khè hơn xưa , có lẽ trv x100lần là năm nay đỡ cực hơn năm ngoái á , bé cứng cáp hẳn nha. K biết mn còn hay trữ thêm gì mùa này k, share e tham khảo với nhen"
183774529022936,HỘI REVIEW BỈM SỮA CHO BÉ <3,1914480352619003,2025-07-15T06:11:28.000Z,1838,0,1838,missing,https://www.facebook.com/groups/183774529022936/posts/1914480352619003/,"Tối nằm nhìn bé ngủ tự dưng m thấy mình may mắn ghê mn ạ 😌 Sinh mổ 2 bé đều tự tay vợ chồng m cùng chăm. Bà nội ở gần thì nấu cơm mang qua phụ thág ở cữ , bà ngoại xa thì lâu lâu mới lên chơi vs vk ck m . Đêm thì 2 vk ck thay nhau trông bé, con trv rất ngoan , m chsẻ vs các mẹ là tập cho bé tự ngủ từ sớm là điều đúng đắn nhất luôn. chứ m nhớ hồi bé đầu cứ bế ru ngủ cả tiếng đồng hồ, m còn đau vết mổ, đau lưng muốn xỉu . pé út này thì m rút kn tập cho ngủ sớm và m tìm hiểu sct bổ sung synbiotic ngay từ đầu nên con tiêu hoá trv & ngủ sâu giấc hơn , ít quấy đêm . các mom có thể thử ap new nha , có synbiotic tăng đề kháng với dha cao , mình thấy con sáng dạ ko ốm vặt, mẹ yên tâm dưỡng sức với làm việc lặt vặt trong nhà, sữa về ít cũng đỡ lo, trv chill hơn nhiều luôn mn 😝"
6183167068463220,KINH NGHIỆM CHỌN SỮA CÔNG THỨC CHO BÉ YÊU,24087902774229708,2025-07-09T03:14:38.000Z,1835,0,1835,missing,https://www.facebook.com/groups/6183167068463220/posts/24087902774229708/,"Kể mn nghe chuyện hôm qua e lần đầu đi mua sct , còn 3w nữa e đẻ nè 😂 E đang loay hoay lựa thì thấy có 2 mom mua sữa đi ra , em nhìu chiện nên hỏi thăm á thì biết là họ đi sắp đẻ ở Hv giốg e lun :))) 1 bà sm 1 bà sthườg mua cùng 1 loại apnew. tại đó gi e cứ nghĩ là ap new chuyên sm thôi còn e sthường thì mua sct nào cũg đc . xong 2 bà khen quá e mới lụm luôn lon ap nhỏ lun nè. có mẹ nào trg này đẻ thuờg mà xài ap new lâu dài rùi hog? Rv dùm em tiếg đc hông ạ???"
6183167068463220,KINH NGHIỆM CHỌN SỮA CÔNG THỨC CHO BÉ YÊU,25873491689004132,2026-01-22T10:15:15.000Z,1833,0,1833,missing,https://www.facebook.com/groups/6183167068463220/posts/25873491689004132/,"Thật sự là e phải tự nể sự nhạy bén của người mẹ á, thấy cái gì giảm giá khuyến mãi là có mặt em ở trỏng liền. Cho con uống ap new lâu rồi, từ hôm đầu biết tin có CTKM là hốt 1 đống về cào mã chờ trúng thưởng. E thì thích chiếc camry tới đợt quay cúi mới biết trúng hay ko lận nên tích mã đến đó, cầu mong có cơ hội nhận thưởng. Có mẹ nào giống em ko?"
183774529022936,HỘI REVIEW BỈM SỮA CHO BÉ <3,1914642829269422,2025-07-15T06:13:14.000Z,1817,0,1817,missing,https://www.facebook.com/groups/183774529022936/posts/1914642829269422/,"Mn ơi, m thấy sinh thường hay sinh mổ cx tuỳ cơ địa và tuỳ duyên thôi á 🥲 M hồi bầu cx ráng ăn uống tập thở mog sinh thườg cho khoẻ con, ai dè nc ối ít còn mình bị tim nhẹ nên phải mổ. trv m nghĩ miễn mẹ khoẻ con khoẻ là đc chứ cứ lo lắng vụ sinh thường chi cho cực lòng mn ạ. Về sữa thì m thấy k có sữa mẹ sớm cũng k sao đâu mn, mình cũg làm đủ cách nhưg mà sữa kém ko đủ con bú nên dặm thêm sữa ngoài, trv bé bú sct mà thấy nhẹ bụng chứ ko có nóg trong ng, phân vàng đẹp & trv ngủ ngoan, mìh thấy con cũg khoẻ mạnh hoạt bát nữa . Nên mn nào đang lo vụ sinh đẻ thì cứ ăn uống đầy đủ rág giữ tinh thần thoải mái nha, sanh kiểu gì cx được, quan trọng là mẹ con mạnh khoẻ, đi sinh thì mang sct tốt tốt xíu theo , mún con tăng đề khág thì chọn ap new cho có có synbiotic là chắc ăn nhút , vs lại sữa này pha nc ấm 40đ tiện trg lúc ở viện nữa , bé mình trv bú ngoan ăn ngủ tốt là phần nhờ hạp sữa đó mm."
183774529022936,HỘI REVIEW BỈM SỮA CHO BÉ <3,1848003509266688,2025-04-24T00:58:26.000Z,1817,0,1817,missing,https://www.facebook.com/groups/183774529022936/posts/1848003509266688/,"dạ các c e là ivf mom e, đang cân nhắc mang apnew theo đi sinh vì nghe bảo phù hợp cho bé cần hỗ trợ đề kháng cao nhất là sinh mổ á. Có mom ivf nào dùng chưa, cho em xin ít kinh nghiệm ạ? Chứ giờ nghe vụ sữa giả e hoang mang quá, e chờ mấy năm mới dc gặp con nên e mún cho con mọi điều tốt nhất, giá cao cũm được ạ. e mún dùng cho con lâu dài đề vừa khoẻ vừa phat triẻn trí não toàn diện."
402671786045954,HỘI MẸ BỈM HỎI - ĐÁP - REVIEW SỮA CÔNG THỨC,901851496127978,2025-12-23T12:00:18.000Z,1740,0,1740,missing,https://www.facebook.com/groups/402671786045954/posts/901851496127978/,"Từ đầu năm đến giờ nhà em vẫn bổ sung optimum colos liên tục cho con. Nói thiệt là lúc đầu mê bao bì sau là mê cái dụ 6hmo, 2 lớp đề kháng IgA, IgG, đúng vấn đề mẹ cần Bữa giờ cuối năm trở trời với cũng hơi ô nhiễm, mà thấy con trộm vía ko sụt sịt là yên tâm hẳn Mua giờ còn đang có ctr khuyến mãi tới hết tháng 12 là hết quà, quà kiểu vừa học vừa chơi, hữu ích lắm mấy mom tranh thủ liền liền đi"
